Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	PiEntropy	TargEntropy	Alpha	LossPi	LossQ1	LossQ2	LossAlpha	Time
40	0.8648649	0.34186783	1.0	0.0	1.0	0.0	1.0	1.0	6.783784	4.8	10000	0.2763203	0.31105492	1.073953	-0.093583	0.2763231	0.31102887	1.1123958	-0.08733248	0.16856469	0.16094379	0.007913326	-0.31762323	0.00022392905	0.00023515281	-0.03678714	12426.583193302155
41	0.9433962	0.23108396	1.0	0.0	1.0	0.0	1.0	1.0	4.754717	5.0	10250	0.28343666	0.3154597	1.0901543	-0.1819801	0.28341797	0.31553698	1.1010791	-0.115832746	0.16524659	0.16094379	0.0073931124	-0.32515973	0.0002441225	0.00024396199	-0.021035582	12748.398917913437
42	0.9183673	0.27380425	1.0	0.0	1.0	0.0	1.0	1.0	5.0408163	6.0	10500	0.28182632	0.31213138	1.0789728	-0.112919144	0.28188807	0.3121486	1.0918789	-0.1099242	0.16352351	0.16094379	0.007246394	-0.3209659	0.00023077596	0.00018522042	-0.012699488	13070.014639139175
43	0.8947368	0.3068922	1.0	0.0	1.0	0.0	1.0	1.0	6.631579	6.8	10750	0.28889838	0.3145917	1.127324	-0.08491533	0.28891486	0.31459442	1.1827118	-0.110205576	0.15645397	0.16094379	0.007206935	-0.32892004	0.00020708295	0.00018679973	0.022130584	13371.831314563751
44	0.9777778	0.14740555	1.0	0.0	1.0	0.0	1.0	1.0	5.311111	5.2	11000	0.28367624	0.31118459	1.0781035	-0.08650413	0.28363517	0.31124756	1.0723608	-0.08336958	0.15540779	0.16094379	0.0076897778	-0.3244076	0.00017823603	0.00016627472	0.02698254	13687.639382600784
45	0.9268293	0.26041654	1.0	0.0	1.0	0.0	1.0	1.0	6.365854	5.4	11250	0.2871609	0.31539354	1.0720855	-0.07678062	0.28720856	0.3153988	1.0828859	-0.096612595	0.15687229	0.16094379	0.008054093	-0.326316	0.00014619845	0.0001384225	0.019633915	13991.527829647064
46	0.9607843	0.19410774	1.0	0.0	1.0	0.0	1.0	1.0	4.882353	4.4	11500	0.28623566	0.3142387	1.0588998	-0.08725306	0.28622285	0.31433275	1.0759848	-0.07506383	0.16856271	0.16094379	0.008141547	-0.3239604	0.00018731732	0.00018096236	-0.0367958	14307.768005371094
47	0.9166667	0.2763854	1.0	0.0	1.0	0.0	1.0	1.0	6.9722223	9.8	11750	0.29265633	0.31718975	1.0596092	-0.08860574	0.2926529	0.31719697	1.0535445	-0.08762652	0.16361117	0.16094379	0.007422981	-0.33131155	0.0001763597	0.0001659776	-0.013024982	14623.639338731766
48	0.9705882	0.16895773	1.0	0.0	1.0	0.0	1.0	1.0	7.2647057	5.8	12000	0.2931981	0.31547883	1.0617155	-0.09018925	0.29321095	0.31541994	1.0561984	-0.14432424	0.15910377	0.16094379	0.007595984	-0.3322887	0.00015104923	0.00014894572	0.009038249	14922.672327756882
49	1.0	0.0	1.0	1.0	0.8	0.40000004	1.0	0.0	5.6444445	7.2	12250	0.29656842	0.31808725	1.0612882	-0.08989519	0.29655945	0.31811932	1.0520873	-0.08476619	0.15411824	0.16094379	0.007726872	-0.33378503	0.00012337689	0.00012047963	0.033139054	15241.74407196045
50	0.9268293	0.26041654	1.0	0.0	1.0	0.0	1.0	1.0	6.0731707	5.6	12500	0.29522264	0.31781793	1.0615522	-0.12010077	0.29521352	0.3178349	1.0649412	-0.15136454	0.15583816	0.16094379	0.008324865	-0.33381745	0.0001287904	0.00011681327	0.024441423	15558.120213508606
51	0.9512195	0.2154088	1.0	0.0	1.0	0.0	1.0	1.0	6.02439	5.0	12750	0.29431713	0.31512532	1.0423293	-0.10191701	0.29428464	0.31516984	1.0502062	-0.07598878	0.15863353	0.16094379	0.00869069	-0.3329757	0.00012810608	0.00012529505	0.010974389	15861.960676908493
52	0.9705882	0.16895773	1.0	0.0	1.0	0.0	1.0	1.0	7.117647	5.8	13000	0.29481918	0.31684422	1.0663538	-0.105497666	0.29481605	0.31690058	1.0808278	-0.073434934	0.16685851	0.16094379	0.008380805	-0.3320814	0.00015062807	0.00014668061	-0.02812542	16167.049347400665
53	0.9782609	0.14583053	1.0	0.0	1.0	0.0	1.0	1.0	5.5652175	7.0	13250	0.29851836	0.32040402	1.064573	-0.14897664	0.29855624	0.32035285	1.0562165	-0.10253951	0.16529258	0.16094379	0.008117155	-0.33403823	0.00015575507	0.00016488224	-0.02092611	16495.136625289917
54	0.94285715	0.23211537	1.0	0.0	1.0	0.0	1.0	1.0	7.1714287	5.2	13500	0.29889196	0.31743708	1.0762854	-0.07801395	0.29887664	0.31751195	1.0507222	-0.108596556	0.16374788	0.16094379	0.007711027	-0.3327366	0.00016092273	0.00016392476	-0.013604029	16790.809426784515
55	0.97727275	0.1490327	1.0	0.0	1.0	0.0	1.0	1.0	5.6136365	7.2	13750	0.29935166	0.32025802	1.0908983	-0.07032946	0.29938006	0.32017222	1.0595775	-0.088042796	0.16133878	0.16094379	0.007621191	-0.33426806	0.0001373488	0.00012558619	-0.0018955574	17119.281396389008
56	1.0	0.0	1.0	1.0	0.8	0.4	1.0	0.0	5.883721	9.2	14000	0.29725513	0.3185149	1.067937	-0.08116478	0.29724306	0.31856078	1.0637236	-0.07095341	0.16011572	0.16094379	0.0076674568	-0.3328681	0.00015914826	0.00014327424	0.0040542516	17450.99190235138
57	0.9767442	0.15071492	1.0	0.0	1.0	0.0	1.0	1.0	5.860465	5.8	14250	0.3014715	0.31990632	1.0488777	-0.08070095	0.30146778	0.31985676	1.0432837	-0.07691714	0.16365223	0.16094379	0.0074747014	-0.3348084	0.0001780113	0.00017491433	-0.01318179	17764.759857416153
58	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	5.744186	4.2	14500	0.30746478	0.3190811	1.0540895	-0.06615233	0.30743015	0.31910336	1.0561881	-0.0973051	0.1534197	0.16094379	0.0078056576	-0.34142816	0.00013348322	0.00015282023	0.036574215	18076.34439611435
59	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	4.98	5.0	14750	0.30994374	0.32227162	1.0463581	-0.08935519	0.30997157	0.32223243	1.0396528	-0.10451563	0.15588659	0.16094379	0.008349947	-0.3434306	0.00010316032	0.00011016405	0.024245732	18391.904313325882
